shipment_id,supplier_name,country,city,warehouse_id,product,order_quantity,unit_cost,total_cost,lead_time_days,delivery_status,order_date
6816,MedTech SRL ,Belguim,antwerp,wh-b,electronics ,598,,0.0,5,In Transit,01/04/2023
4737, EuroSupply SA,Netherlads,rotterdam,WH-D,PLASTIC COMPONENTS,,-1.24,-1.24,-9,IN TRANSIT,18/02/2022
8074,Iberia Parts,germany,BERLIN,WH-D,Packaging,,27.13,27.13,-19,CANCELLED,"March 12, 2023"
5789,Nordic  Logistics,Spian,valencia,wh-b,Electronics,558,22.64,12633.12,unknown, delivered,"March 18, 2023"
4685,MedTech SRL ,NETHERLANDS,Amsterdam,WH_C,Packaging,N/A,,0.0,-18,In Transit,2023-07-06
4930,GlobalTrade GmbH,POLAND,Warsaw,WH-D,Packaging,,-80.12,-80.12,, delivered,"March 4, 2023"
5691,Iberia Parts,Spain,madrid,WH_C,Packaging,N/A,-4.29,-4.29,unknown,CANCELLED,08/02/2022
6666,Nordic  Logistics,belgium,BRUSSELS,WH_C,Steel Parts,,,0.0,unknown, delivered,2022-12-12
8944,MedTech SRL ,belgium,BRUSSELS,WH_C,steel parts ,N/A,,0.0,unknown, delivered,13/01/2023
6210,Nordic  Logistics,Italy,turin,wh-b,electronics ,221,-75.95,-16784.95,unknown,IN TRANSIT,"March 14, 2023"
6207,MedTech SRL ,Polad,WARSAW,WH-A ,PLASTIC COMPONENTS,N/A,,0.0,unknown,Delayed,"March 14, 2023"
4057,Iberia Parts,Itlay,Rome,WH-A,Electronics,,-82.55,-82.55,, delivered,17/04/2024
6749, EuroSupply SA,Poland,WARSAW,WH-A ,steel parts ,419,,0.0,-7,Delayed,14/09/2022
4329,Nordic  Logistics,poland,krakow,WH-A ,steel parts ,,87.65,87.65,,IN TRANSIT,01/03/2024
5237,GlobalTrade GmbH,France,Lyon,WH-A,steel parts ,,,0.0,,In Transit,"March 14, 2023"
7910,GlobalTrade GmbH,netherlands,amsterdam,WH_C,PLASTIC COMPONENTS,244,,0.0,,Delayed,26/03/2022
8842,Iberia Parts,NETHERLANDS,rotterdam,WH-A,steel parts ,N/A,,0.0,unknown,Delayed,07/05/2023
6436,Iberia Parts,France,lyon,WH-A,PLASTIC COMPONENTS,281,,0.0,unknown,Delayed,2022-12-23
8030,Iberia Parts,poland,WARSAW,WH-D,Packaging,,111.84,111.84,-25,Delivered,2022-03-19
4296,Nordic  Logistics,France,Paris,WH_C,Packaging,N/A,3.76,3.76,,Delivered,29/09/2022
8668,Nordic  Logistics,Spian,valencia,WH-D,Electronics,,,0.0,-1,CANCELLED,24/01/2024
8287, EuroSupply SA,Netherlads,Amsterdam,wh-b,electronics ,,-77.38,-77.38,unknown,CANCELLED,2023-11-05
5422,Iberia Parts,Itlay,ROME,WH-A ,Packaging,,,0.0,,Delayed,"March 6, 2023"
6960,MedTech SRL ,germany,BERLIN,WH_C,Steel Parts,,-25.08,-25.08,29,CANCELLED,"March 3, 2023"
7260,GlobalTrade GmbH,Belgium,brussels,WH-A,Steel Parts,N/A,,0.0,, delivered,"March 16, 2023"
8642,GlobalTrade GmbH,FRANCE,Lyon,WH-A ,Steel Parts,N/A,,0.0,-3,Delayed,2023-04-05
5091,Iberia Parts,SPAIN,MADRID,WH-A ,Packaging,,,0.0,10,Delayed,2022-11-24
7910,Iberia Parts,Spian,madrid,wh-b,Electronics,N/A,,0.0,22,CANCELLED,08/12/2022
8858,Nordic  Logistics,Germany,BERLIN,WH-D,electronics ,,113.14,113.14,,Delayed,"March 21, 2023"
6581, EuroSupply SA,Italy,Rome,WH-A,Steel Parts,N/A,184.82,184.82,-15,CANCELLED,"March 3, 2023"
7081,GlobalTrade GmbH,Netherlands,rotterdam,wh-b,Packaging,,14.51,14.51,-10,Delayed,2022-09-19
6207,MedTech SRL ,France,paris,WH_C,electronics ,N/A,58.19,58.19,unknown,IN TRANSIT,14/02/2024
5633,GlobalTrade GmbH,germany,BERLIN,WH-D,Packaging,,-95.56,-95.56,,IN TRANSIT,"March 25, 2023"
7491, EuroSupply SA,Netherlands,amsterdam,WH-A ,Packaging,,,0.0,unknown,Delayed,2022-12-13
8098,Iberia Parts,Italy,milan,WH-A ,PLASTIC COMPONENTS,,,0.0,10,In Transit,"March 12, 2023"
6280,Nordic  Logistics,Belguim,BRUSSELS,WH-A,Electronics,N/A,-13.65,-13.65,60,In Transit,"March 4, 2023"
6442,MedTech SRL ,Belgium,antwerp,WH-A ,Packaging,N/A,,0.0,,In Transit,2023-07-14
8525,Iberia Parts,netherlands,amsterdam,WH-A ,Steel Parts,,,0.0,-15,CANCELLED,2024-01-27
4398,Nordic  Logistics,spain,Madrid,WH_C,steel parts ,,29.62,29.62,unknown,In Transit,17/08/2022
6441,MedTech SRL ,Germnay,Munich,wh-b,electronics ,N/A,66.98,66.98,,IN TRANSIT,"March 22, 2023"
8158, EuroSupply SA,Belguim,brussels,WH-A,PLASTIC COMPONENTS,N/A,-73.77,-73.77,unknown,In Transit,11/04/2024
8450,Iberia Parts,France,Lyon,WH_C,Packaging,N/A,,0.0,42,Delivered,08/11/2023
4036,Iberia Parts,NETHERLANDS,amsterdam,WH-A,PLASTIC COMPONENTS,,96.9,96.9,unknown,Delayed,2023-03-14
8712,MedTech SRL ,netherlands,AMSTERDAM,wh-b,PLASTIC COMPONENTS,,117.69,117.69,-10, delivered,09/01/2022
6457,Iberia Parts,Germnay,berlin,WH-A ,steel parts ,412,-31.73,-13072.76,unknown,IN TRANSIT,24/04/2023
5342,Iberia Parts,Netherlads,AMSTERDAM,WH-D,electronics ,N/A,-19.66,-19.66,,Delivered,2024-02-09
4710,Iberia Parts,Italy,turin,WH-D,Steel Parts,,-84.77,-84.77,unknown,In Transit,2023-07-06
8754,Nordic  Logistics,France,Paris,WH-A ,steel parts ,47,,0.0,,In Transit,"March 5, 2023"
7838, EuroSupply SA,Belguim,brussels,WH-D,Steel Parts,,-89.85,-89.85,unknown,Delivered,27/04/2024
8583, EuroSupply SA,netherlands,AMSTERDAM,WH-A ,PLASTIC COMPONENTS,,-37.47,-37.47,,Delayed,17/01/2022
8231,Iberia Parts,Belguim,brussels,WH-D,Electronics,,,0.0,,In Transit,2022-10-27
8207,GlobalTrade GmbH,Italy,milan,WH_C,Steel Parts,128,20.91,2676.48,-14,Delivered,26/04/2023
4923, EuroSupply SA,Itlay,Milan,WH-A ,Steel Parts,,,0.0,25,In Transit,2023-05-05
7127,GlobalTrade GmbH,italy,Milan,WH-D,PLASTIC COMPONENTS,,,0.0,unknown,Delivered,2022-10-25
4134, EuroSupply SA,France,Lyon,WH-D,Packaging,187,,0.0,-19,In Transit,19/02/2022
7815,GlobalTrade GmbH,Polad,WARSAW,WH-D,Packaging,N/A,,0.0,,IN TRANSIT,17/05/2024
5526, EuroSupply SA,BELGIUM,Brussels,WH-A,steel parts ,N/A,89.66,89.66,unknown,In Transit,15/09/2023
8387,GlobalTrade GmbH,BELGIUM,Brussels,wh-b,PLASTIC COMPONENTS,,,0.0,, delivered,18/05/2022
7345,Iberia Parts,spain,BARCELONA,WH-A,Electronics,N/A,-97.56,-97.56,-25, delivered,02/04/2023
5915,GlobalTrade GmbH,BELGIUM,BRUSSELS,WH-A,Electronics,N/A,106.42,106.42,-10,IN TRANSIT,07/10/2022
6140, EuroSupply SA,Poland,krakow,WH-A ,Electronics,N/A,,0.0,,Delayed,26/04/2022
4418,MedTech SRL ,france,Lyon,wh-b,steel parts ,157,,0.0,unknown,IN TRANSIT,2022-12-05
8043,Nordic  Logistics,Italy,Milan,WH_C,Steel Parts,N/A,,0.0,, delivered,2024-03-12
8970, EuroSupply SA,Frnace,paris,WH-A ,Packaging,,-87.69,-87.69,unknown,Delivered,11/03/2024
4906,MedTech SRL ,germany,hamburg,WH-A,Packaging,478,-9.35,-4469.3,6,Delayed,2022-11-17
6494,Iberia Parts,Netherlads,rotterdam,WH-A ,Packaging,,-23.47,-23.47,,IN TRANSIT,22/12/2022
4358,Nordic  Logistics,netherlands,AMSTERDAM,WH-D,PLASTIC COMPONENTS,,,0.0,,In Transit,2022-12-09
6912,Nordic  Logistics,poland,Warsaw,WH-D,Electronics,,-43.81,-43.81,35,Delayed,2024-01-24
7563,Iberia Parts,NETHERLANDS,AMSTERDAM,WH-A ,PLASTIC COMPONENTS,,63.35,63.35,unknown,IN TRANSIT,"March 11, 2023"
4182,Nordic  Logistics,France,MARSEILLE,wh-b,Packaging,74,180.93,13388.82,, delivered,18/01/2022
8851,GlobalTrade GmbH,Polad,warsaw,WH-D,Electronics,N/A,-12.4,-12.4,9,In Transit,21/11/2023
5518,MedTech SRL ,Netherlads,Amsterdam,wh-b,PLASTIC COMPONENTS,498,,0.0,38,Delivered,2024-04-24
6248,GlobalTrade GmbH,netherlands,Amsterdam,WH-D,Electronics,N/A,-14.22,-14.22,unknown,CANCELLED,"March 22, 2023"
8532,Iberia Parts,FRANCE,paris,WH-D,electronics ,,,0.0,-6,Delayed,25/07/2022
8072,Iberia Parts,poland,WARSAW,WH-D,Steel Parts,N/A,-46.47,-46.47,,Delivered,15/09/2023
6287,Iberia Parts,NETHERLANDS,amsterdam,WH-A,steel parts ,,-27.63,-27.63,unknown, delivered,"March 10, 2023"
6142,Iberia Parts,germany,berlin,wh-b,steel parts ,,154.14,154.14,unknown, delivered,12/06/2024
5315,GlobalTrade GmbH,FRANCE,lyon,WH_C,electronics ,,,0.0,,CANCELLED,01/08/2022
7385, EuroSupply SA,Belgium,brussels,WH_C,steel parts ,534,-65.46,-34955.64,-5,IN TRANSIT,17/07/2023
4050,MedTech SRL ,SPAIN,BARCELONA,WH-D,steel parts ,N/A,131.63,131.63,,CANCELLED,"March 16, 2023"
4701,GlobalTrade GmbH,belgium,Brussels,WH_C,Electronics,N/A,-68.26,-68.26,,Delayed,19/08/2023
8196,MedTech SRL ,germany,MUNICH,wh-b,steel parts ,186,,0.0,35,IN TRANSIT,"March 18, 2023"
5791,Iberia Parts,Poland,WARSAW,wh-b,PLASTIC COMPONENTS,,,0.0,31,CANCELLED,"March 19, 2023"
7955,GlobalTrade GmbH,SPAIN,Barcelona,WH-A ,PLASTIC COMPONENTS,N/A,,0.0,-19,IN TRANSIT,22/07/2023
4395, EuroSupply SA,Poland,WARSAW,WH-A ,Electronics,N/A,,0.0,,Delivered,2023-08-29
8109,Iberia Parts,ITALY,milan,WH-A,steel parts ,,,0.0,-10,Delivered,29/09/2022
4394,Iberia Parts,Frnace,PARIS,wh-b,electronics ,N/A,,0.0,,In Transit,2024-03-13
8222,MedTech SRL ,Italy,Milan,WH-A ,Steel Parts,,-40.64,-40.64,-24,Delivered,"March 9, 2023"
7550,MedTech SRL ,Itlay,MILAN,WH_C,steel parts ,458,,0.0,unknown,CANCELLED,2022-12-22
6302, EuroSupply SA,SPAIN,BARCELONA,WH-A,PLASTIC COMPONENTS,,79.01,79.01,-25,CANCELLED,2022-06-09
4865,Nordic  Logistics,SPAIN,MADRID,WH-A ,Packaging,,,0.0,-1,Delivered,"March 28, 2023"
7639,Iberia Parts,Netherlads,AMSTERDAM,WH-D,steel parts ,,126.46,126.46,43, delivered,19/01/2024
4813,MedTech SRL ,Itlay,Rome,WH-A ,Packaging,,,0.0,-1,IN TRANSIT,2023-08-19
4615,Nordic  Logistics,italy,turin,WH_C,Packaging,,,0.0,-11,In Transit,2023-05-05
5604,GlobalTrade GmbH,Belguim,antwerp,WH_C,Steel Parts,N/A,,0.0,,Delayed,"March 6, 2023"
5901,Iberia Parts,Spian,BARCELONA,wh-b,Steel Parts,318,102.41,32566.379999999997,,Delayed,"March 27, 2023"
4648, EuroSupply SA,France,Paris,WH_C,Steel Parts,216,-85.69,-18509.04,unknown,IN TRANSIT,"March 10, 2023"
7374,Iberia Parts,Belgium,antwerp,WH-A ,steel parts ,,133.05,133.05,,IN TRANSIT,2024-05-31
4330,GlobalTrade GmbH,SPAIN,valencia,WH-D,Steel Parts,,,0.0,unknown,Delayed,"March 1, 2023"
7074,Iberia Parts,BELGIUM,antwerp,WH-A ,Electronics,583,,0.0,,IN TRANSIT,10/08/2022
8723, EuroSupply SA,NETHERLANDS,rotterdam,WH_C,electronics ,236,-53.57,-12642.52,,Delivered,2023-04-06
6577,Iberia Parts,Spain,Barcelona,WH-D,Packaging,,,0.0,,CANCELLED,"March 25, 2023"
8686,Iberia Parts,Poland,warsaw,WH-A,steel parts ,,,0.0,-14,In Transit,2024-03-11
8000,Nordic  Logistics,Itlay,ROME,WH_C,electronics ,,-66.99,-66.99,unknown, delivered,2023-08-08
6563,MedTech SRL ,Belgium,Brussels,WH_C,Electronics,,-69.4,-69.4,57,In Transit,"March 23, 2023"
6651,Nordic  Logistics,Netherlands,amsterdam,WH-A ,PLASTIC COMPONENTS,58,-8.28,-480.23999999999995,-23,CANCELLED,2022-11-30
6081,Iberia Parts,NETHERLANDS,rotterdam,WH-A,steel parts ,N/A,-74.74,-74.74,,Delayed,"March 26, 2023"
8119,GlobalTrade GmbH,Spian,BARCELONA,WH-D,PLASTIC COMPONENTS,646,182.84,118114.64,58, delivered,2023-08-17
8047,Nordic  Logistics,Germnay,Berlin,WH_C,Packaging,,131.51,131.51,4,IN TRANSIT,2022-06-07
4617, EuroSupply SA,POLAND,WARSAW,WH_C,steel parts ,248,,0.0,38,Delivered,2023-11-19
5943, EuroSupply SA,france,MARSEILLE,WH-D,Steel Parts,,,0.0,unknown,In Transit,"March 4, 2023"
5566,GlobalTrade GmbH,Poland,krakow,WH_C,Electronics,N/A,,0.0,56,In Transit,2024-02-18
8754,GlobalTrade GmbH,SPAIN,madrid,WH-A ,Packaging,589,-17.34,-10213.26,40,Delayed,23/11/2023
4045,Iberia Parts,NETHERLANDS,Amsterdam,WH-A,Packaging,,158.03,158.03,unknown,In Transit,2023-10-24
4475,MedTech SRL ,NETHERLANDS,rotterdam,WH_C,Packaging,N/A,,0.0,-6,IN TRANSIT,2024-03-23
7065, EuroSupply SA,netherlands,rotterdam,wh-b,PLASTIC COMPONENTS,129,,0.0,18,CANCELLED,2022-11-24
4328,Iberia Parts,Itlay,milan,WH-A ,Steel Parts,,188.03,188.03,5,In Transit,13/01/2023
8152,GlobalTrade GmbH,france,MARSEILLE,WH-D,Packaging,311,,0.0,36,In Transit,"March 18, 2023"
4627,MedTech SRL ,Belguim,BRUSSELS,WH-D,electronics ,,110.14,110.14,-5,In Transit,"March 20, 2023"
4281,Nordic  Logistics,Netherlands,amsterdam,WH_C,Steel Parts,,-16.93,-16.93,unknown,Delayed,23/02/2022
5699, EuroSupply SA,italy,ROME,WH_C,Packaging,299,62.79,18774.21,, delivered,18/11/2022
6291,MedTech SRL ,Belgium,BRUSSELS,WH-D,Electronics,494,,0.0,unknown,Delayed,2022-03-05
5342,Nordic  Logistics,Spain,Barcelona,WH-A ,PLASTIC COMPONENTS,540,-55.47,-29953.8,23,In Transit,"March 9, 2023"
4244,Iberia Parts,FRANCE,PARIS,WH_C,Steel Parts,,-79.81,-79.81,,CANCELLED,2023-08-11
6131,Iberia Parts,spain,Madrid,WH-A ,steel parts ,,-46.81,-46.81,,Delayed,"March 1, 2023"
4342, EuroSupply SA,Belguim,Brussels,WH-D,Steel Parts,,,0.0,, delivered,2022-02-10
5385,Nordic  Logistics,italy,milan,WH-A ,PLASTIC COMPONENTS,N/A,,0.0,26,CANCELLED,13/12/2023
5233, EuroSupply SA,BELGIUM,brussels,WH-A,Packaging,,2.26,2.26,,In Transit,"March 2, 2023"
6842,Nordic  Logistics,Polad,Warsaw,wh-b,PLASTIC COMPONENTS,,196.74,196.74,,Delayed,24/01/2024
5046,Iberia Parts,Polad,Warsaw,WH-A,steel parts ,,-69.38,-69.38,-10,IN TRANSIT,01/09/2022
5248,Nordic  Logistics,Italy,turin,WH-A,Steel Parts,,121.43,121.43,,Delayed,"March 18, 2023"
8847,Nordic  Logistics,Belguim,Brussels,WH_C,electronics ,88,-33.59,-2955.92,-23,Delivered,"March 13, 2023"
4022,MedTech SRL ,France,Lyon,WH-D,Electronics,,,0.0,unknown,IN TRANSIT,13/11/2022
6438,Iberia Parts,Spian,Barcelona,WH_C,Steel Parts,,38.34,38.34,-3,Delayed,26/03/2022
7516,Nordic  Logistics,italy,Milan,WH-A,steel parts ,N/A,146.25,146.25,unknown,Delivered,"March 28, 2023"
7951,Iberia Parts,italy,milan,wh-b,electronics ,N/A,-21.08,-21.08,-16, delivered,2023-12-29
6811,Nordic  Logistics,FRANCE,paris,WH_C,Electronics,613,,0.0,16,IN TRANSIT,"March 6, 2023"
5288,Nordic  Logistics,Germany,Berlin,WH-D,Electronics,,-18.3,-18.3,-14,Delivered,16/12/2023
6755,Iberia Parts,Italy,turin,WH-D,Steel Parts,278,-8.35,-2321.2999999999997,unknown,Delivered,28/12/2022
8595, EuroSupply SA,belgium,BRUSSELS,wh-b,Electronics,,153.03,153.03,46,In Transit,07/04/2023
5068,GlobalTrade GmbH,spain,Barcelona,WH-D,electronics ,,-5.91,-5.91,unknown,Delayed,21/02/2023
4282, EuroSupply SA,spain,Madrid,WH_C,Packaging,,,0.0,,CANCELLED,23/12/2022
7239,MedTech SRL ,Spian,Madrid,wh-b,PLASTIC COMPONENTS,,,0.0,unknown, delivered,30/05/2024
6862,GlobalTrade GmbH,poland,krakow,WH_C,electronics ,,,0.0,,In Transit,22/10/2023
4982,MedTech SRL ,ITALY,ROME,WH-D,steel parts ,634,190.99,121087.66,-24,IN TRANSIT,2023-08-20
5469,Nordic  Logistics,Belgium,antwerp,WH-D,steel parts ,,28.42,28.42,,Delayed,2023-01-22
8069,GlobalTrade GmbH,Belgium,brussels,WH-A,PLASTIC COMPONENTS,,187.43,187.43,unknown,Delayed,14/09/2022
6549,Nordic  Logistics,Spain,BARCELONA,WH-A ,Packaging,N/A,,0.0,, delivered,"March 27, 2023"
6256,Iberia Parts,Netherlands,AMSTERDAM,wh-b,steel parts ,,,0.0,18,In Transit,"March 26, 2023"
5282,GlobalTrade GmbH,Poland,Warsaw,WH_C,PLASTIC COMPONENTS,N/A,,0.0,26,IN TRANSIT,03/01/2023
4674,MedTech SRL ,Belgium,brussels,wh-b,Electronics,,50.64,50.64,18,Delayed,"March 1, 2023"
8521,Nordic  Logistics,belgium,BRUSSELS,WH_C,Steel Parts,,-7.6,-7.6,15,IN TRANSIT,27/04/2024
8692,GlobalTrade GmbH,Frnace,MARSEILLE,WH-A,Electronics,637,,0.0,-12, delivered,"March 9, 2023"
7260,GlobalTrade GmbH,Netherlands,AMSTERDAM,WH-A,Steel Parts,677,,0.0,43, delivered,04/06/2024
8031,GlobalTrade GmbH,Belgium,Brussels,WH_C,Packaging,N/A,-61.98,-61.98,45, delivered,2023-02-15
6913,MedTech SRL ,germany,Munich,wh-b,electronics ,,,0.0,unknown, delivered,"March 10, 2023"
5260, EuroSupply SA,FRANCE,Lyon,WH-A ,steel parts ,,,0.0,unknown,CANCELLED,2024-01-29
6000, EuroSupply SA,Germnay,Berlin,WH-A,steel parts ,N/A,,0.0,unknown, delivered,"March 26, 2023"
5993,GlobalTrade GmbH,Spian,madrid,WH-A ,Packaging,N/A,153.96,153.96,2,IN TRANSIT,2022-02-25
6485,MedTech SRL ,FRANCE,PARIS,WH_C,Steel Parts,N/A,,0.0,60,CANCELLED,"March 19, 2023"
8740, EuroSupply SA,Germnay,MUNICH,WH_C,Electronics,237,-63.56,-15063.720000000001,unknown,In Transit,28/11/2022
6693, EuroSupply SA,GERMANY,Munich,WH_C,PLASTIC COMPONENTS,382,125.1,47788.2,-14, delivered,2023-06-26
7587,Nordic  Logistics,Spain,Madrid,WH-D,PLASTIC COMPONENTS,N/A,,0.0,-10,CANCELLED,2023-05-07
6155,Nordic  Logistics,ITALY,MILAN,WH-D,Steel Parts,,187.83,187.83,-18, delivered,"March 11, 2023"
8604,MedTech SRL ,SPAIN,MADRID,WH-A ,steel parts ,,-74.2,-74.2,-15,CANCELLED,2022-08-31
5551,MedTech SRL ,Italy,ROME,wh-b,Electronics,,,0.0,22, delivered,"March 16, 2023"
4614,Nordic  Logistics,belgium,brussels,WH_C,Electronics,,-62.73,-62.73,-9,In Transit,23/05/2024
7078,Iberia Parts,ITALY,MILAN,WH-A,steel parts ,,-81.93,-81.93,,In Transit,14/03/2023
4681,Nordic  Logistics,germany,Munich,WH-A ,steel parts ,N/A,,0.0,unknown,CANCELLED,"March 27, 2023"
5311, EuroSupply SA,France,Lyon,WH-A,PLASTIC COMPONENTS,389,,0.0,unknown,Delivered,"March 6, 2023"
7425,Nordic  Logistics,FRANCE,Paris,wh-b,Steel Parts,,-35.68,-35.68,1,IN TRANSIT,"March 15, 2023"
8774,MedTech SRL ,Belguim,brussels,WH-A ,electronics ,N/A,,0.0,,CANCELLED,04/12/2022
4921, EuroSupply SA,ITALY,ROME,wh-b,Steel Parts,,66.67,66.67,7, delivered,"March 2, 2023"
6602,Nordic  Logistics,GERMANY,berlin,WH-A,Electronics,N/A,160.62,160.62,, delivered,2023-08-19
5199, EuroSupply SA,Netherlands,Amsterdam,WH-A,electronics ,N/A,-60.03,-60.03,-17, delivered,30/03/2022
8966, EuroSupply SA,Netherlands,AMSTERDAM,wh-b,Packaging,,-17.15,-17.15,-15,CANCELLED,08/04/2022
4240,GlobalTrade GmbH,Belguim,Brussels,WH-A ,electronics ,,,0.0,,CANCELLED,2023-05-26
8208,Iberia Parts,Italy,Rome,WH_C,steel parts ,221,,0.0,31,In Transit,"March 20, 2023"
4510,MedTech SRL ,Itlay,turin,wh-b,PLASTIC COMPONENTS,,,0.0,18, delivered,25/05/2022
4108,Nordic  Logistics,italy,turin,WH-A,Steel Parts,60,41.48,2488.7999999999997,-16,CANCELLED,2023-06-22
7698,Nordic  Logistics,netherlands,AMSTERDAM,WH-D,Electronics,,-41.58,-41.58,, delivered,2022-06-18
7687,Nordic  Logistics,Spian,MADRID,WH-D,Electronics,623,-6.29,-3918.67,, delivered,26/12/2022
8162,MedTech SRL ,ITALY,Milan,WH-A,electronics ,,173.66,173.66,14,CANCELLED,22/10/2023
8450,Nordic  Logistics,Germnay,Berlin,WH-A,Electronics,,63.44,63.44,unknown,Delayed,"March 9, 2023"
7071,GlobalTrade GmbH,France,Lyon,wh-b,electronics ,,171.77,171.77,32, delivered,2023-03-31
7956,MedTech SRL ,BELGIUM,Brussels,WH-D,PLASTIC COMPONENTS,,,0.0,-11,IN TRANSIT,19/10/2022
6833,Nordic  Logistics,GERMANY,berlin,WH_C,Steel Parts,651,,0.0,unknown,CANCELLED,24/09/2022
6650,MedTech SRL ,italy,Rome,WH-A,electronics ,,-2.96,-2.96,-7,Delayed,2023-07-04
7814,Nordic  Logistics,GERMANY,MUNICH,WH_C,steel parts ,,-84.65,-84.65,-2,Delayed,25/10/2022
8172,MedTech SRL ,GERMANY,hamburg,wh-b,Electronics,,,0.0,unknown, delivered,"March 6, 2023"
5899,GlobalTrade GmbH,italy,ROME,WH-A,PLASTIC COMPONENTS,,,0.0,unknown,IN TRANSIT,"March 10, 2023"
5407,MedTech SRL ,Netherlands,rotterdam,wh-b,Electronics,,106.76,106.76,,Delayed,"March 16, 2023"
4356,GlobalTrade GmbH,ITALY,Rome,WH-A,steel parts ,,,0.0,,CANCELLED,22/01/2023
6760,MedTech SRL ,Spain,Madrid,WH-A,steel parts ,N/A,,0.0,-3, delivered,31/03/2023
8980,Iberia Parts,Frnace,lyon,wh-b,Steel Parts,,,0.0,56,IN TRANSIT,14/04/2023
7269,Nordic  Logistics,italy,turin,WH-A,Steel Parts,654,,0.0,31,Delivered,"March 3, 2023"
8988,GlobalTrade GmbH,NETHERLANDS,AMSTERDAM,WH-A,Packaging,146,72.87,10639.02,unknown,In Transit,"March 17, 2023"
8868,GlobalTrade GmbH,Spain,Barcelona,wh-b,Steel Parts,,,0.0,47,Delayed,"March 9, 2023"
4501,MedTech SRL ,Netherlands,rotterdam,WH-D,Steel Parts,,90.6,90.6,-10,CANCELLED,2023-11-07
7064, EuroSupply SA,germany,Munich,WH-A,Steel Parts,,-84.01,-84.01,, delivered,23/09/2023
6215,Nordic  Logistics,belgium,BRUSSELS,wh-b,Electronics,,,0.0,-12,CANCELLED,"March 17, 2023"
4974, EuroSupply SA,Netherlads,rotterdam,WH_C,Packaging,,,0.0,-7,IN TRANSIT,"March 28, 2023"
4534,MedTech SRL ,NETHERLANDS,Amsterdam,WH-A ,PLASTIC COMPONENTS,,-73.17,-73.17,45,IN TRANSIT,"March 8, 2023"
8886,Nordic  Logistics,italy,milan,WH-A,Packaging,,171.69,171.69,,In Transit,2023-02-22
5006,MedTech SRL ,spain,Barcelona,WH-A ,Packaging,,-97.03,-97.03,49,CANCELLED,"March 17, 2023"
4061,Iberia Parts,poland,krakow,wh-b,steel parts ,,-45.03,-45.03,43,In Transit,24/03/2022
6028,Iberia Parts,GERMANY,BERLIN,WH_C,Packaging,,58.44,58.44,36,CANCELLED,"March 21, 2023"
8467,GlobalTrade GmbH,Polad,warsaw,WH-D,Steel Parts,209,,0.0,unknown,Delayed,2024-02-11
6337, EuroSupply SA,Netherlands,Amsterdam,WH_C,electronics ,,-29.75,-29.75,-2, delivered,2023-06-29
7940,MedTech SRL ,Polad,Warsaw,WH-A ,Packaging,N/A,,0.0,unknown,CANCELLED,2024-06-14
5238, EuroSupply SA,Netherlads,AMSTERDAM,wh-b,electronics ,87,42.88,3730.5600000000004,39, delivered,"March 6, 2023"
5037,GlobalTrade GmbH,NETHERLANDS,AMSTERDAM,WH-A,Packaging,,67.67,67.67,3,CANCELLED,"March 5, 2023"
7445, EuroSupply SA,Spian,valencia,WH-D,Packaging,,-94.11,-94.11,,Delivered,23/08/2023
8505,GlobalTrade GmbH,italy,ROME,WH-D,PLASTIC COMPONENTS,N/A,,0.0,,Delivered,2022-01-16
4932,MedTech SRL ,SPAIN,Madrid,WH-D,steel parts ,301,25.25,7600.25,9,In Transit,2023-04-10
8833,Nordic  Logistics,Belguim,brussels,WH-A,Electronics,,-7.19,-7.19,unknown, delivered,12/02/2022
8134, EuroSupply SA,spain,Madrid,WH-A,electronics ,249,-26.9,-6698.099999999999,,Delivered,2022-02-15
8106, EuroSupply SA,Italy,milan,WH-A ,steel parts ,,-66.92,-66.92,-22,Delayed,31/03/2024
6115,Iberia Parts,GERMANY,MUNICH,WH-A ,Electronics,,129.18,129.18,unknown,Delivered,"March 13, 2023"
8915,MedTech SRL ,poland,krakow,WH-A,electronics ,N/A,,0.0,,IN TRANSIT,"March 2, 2023"
6978,MedTech SRL ,Belgium,Brussels,wh-b,PLASTIC COMPONENTS,N/A,,0.0,unknown, delivered,"March 14, 2023"
8400, EuroSupply SA,france,paris,WH-A,electronics ,,139.76,139.76,-20,Delayed,"March 5, 2023"
4460, EuroSupply SA,Netherlands,AMSTERDAM,WH-A,Packaging,,43.0,43.0,23,In Transit,24/06/2023
6517, EuroSupply SA,Poland,WARSAW,WH_C,electronics ,,,0.0,32,In Transit,2023-06-04
8993,GlobalTrade GmbH,spain,MADRID,WH-A ,PLASTIC COMPONENTS,650,-37.29,-24238.5,,Delivered,"March 12, 2023"
4834, EuroSupply SA,BELGIUM,brussels,WH-D,Steel Parts,,-14.05,-14.05,unknown, delivered,"March 2, 2023"
8695,Iberia Parts,Itlay,milan,wh-b,Electronics,,118.99,118.99,unknown,Delivered,"March 17, 2023"
4123,Iberia Parts,FRANCE,paris,WH-A ,electronics ,658,,0.0,-3,Delayed,2022-03-01
8389,MedTech SRL ,Germnay,Berlin,WH-D,Electronics,N/A,123.09,123.09,unknown,Delivered,2023-12-27
7948,MedTech SRL ,Spain,Madrid,WH_C,Packaging,,,0.0,,In Transit,"March 20, 2023"
8884,Iberia Parts,spain,madrid,WH_C,electronics ,,,0.0,-13, delivered,"March 24, 2023"
